"week","product_analytic_sub_category","gmv","product_mrp","list_price","units","Promotion","sla","cat_luxury","cat_mid","cat_premium","sale_days","holidays","TV","Digital","Sponsorship","ContentMarketing","OnlineMarketing","Affiliates","SEM","Radio","Other","NPS"
16,"Speaker",59661622.0138959,2393.41153816677,1129.12864040466,52928,0.25861833079887,5.15693976088289,0,0,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"AudioMP3Player",6388244.25014784,1774.58506224066,1045.40066390041,6136,0.526113081314432,7.10190871369295,0,0,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"Speaker",136300,39317.5,34075,4,0.116726128564155,7,0,1,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"CameraStorage",37017,37462,12339,3,0.670626234584379,3,0,1,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"GamingConsole",4068351,40625.9649122807,35687.2894736842,114,0.121497655806183,4.53508771929825,0,1,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"Camera",136990,150795,136990,1,0.0915481282535893,7,1,0,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"Camera",257190,100998.333333333,85730,3,0.147665682605465,4.33333333333333,0,0,1,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"HomeTheatre",5885506.85366388,11891.4651162791,6843.61162790698,860,0.424547001392687,2.4046511627907,0,0,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"Camera",24493454.2500231,8610.83710187211,5915.93143690737,4143,0.318343425473396,4.957451981522,0,0,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"AmplifierReceiver",210191,3066.89682539683,1668.18253968254,126,0.464368027729407,4.43650793650794,0,0,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"AudioMP3Player",251526,47938.2352941177,4931.88235294118,51,0.869189185310003,5.76470588235294,0,1,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"HomeAudio",3922261,39970.0363636364,17828.4590909091,220,0.553775073229357,6.00909090909091,0,1,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"CameraAccessory",1202630,40537.3783783784,32503.5135135135,37,0.19763248379347,4.2972972972973,0,1,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"GamingAccessory",726892.5,49983.9839901478,891.014778325123,816,0.981876701181827,3.39778325123153,0,1,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"TVVideoSmall",15572107.8658883,2811.46185533037,1249.75984511452,12607,0.56713916036781,3.85928489042676,0,0,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"CameraAccessory",11791900.981193,2270.63978392722,1106.12575815011,10844,0.530747812274254,6.26819560272934,0,0,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"HomeAudio",14962975,3658.13608603293,1969.67910249602,7594,0.415075999527277,5.90201805629315,0,0,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"GamingAccessory",6532581.12067834,1180.22448780488,623.178634146341,10662,0.48476307380329,5.32614634146341,0,0,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"CameraStorage",916257,1875.05202913632,912.9604578564,1007,0.462821082585721,5.474505723205,0,0,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"AudioAccessory",500411,2258.51948051948,1555.16233766234,314,0.285370645842298,8.72727272727273,0,0,0,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
17,"CameraAccessory",4328279.11054865,2142.21335909467,1172.14435550649,3777,0.435426870490562,7.09163676511179,0,0,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"HomeAudio",913348,39638.5333333333,20296.6222222222,45,0.48598453782786,6.2,0,1,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"CameraStorage",324698,2059.96703296703,1074.55677655678,304,0.441873192022612,6.16483516483517,0,0,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"CameraAccessory",224098,89598.3333333333,74699.3333333333,3,0.166199714635704,6,0,0,1,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"GamingConsole",1421260,5585.92877492878,4046.09971509972,353,0.365522110682783,6.27350427350427,0,0,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"GamingAccessory",2498655.56667658,1404.33134013366,861.039395005276,2919,0.380044363536635,6.23848047836792,0,0,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"TVVideoSmall",2622970.89338796,2068.64418604651,1203.60976744186,2222,0.458158631666672,6.18139534883721,0,0,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"AudioMP3Player",2495061,1868.09446254072,1154.07631456491,2168,0.494267523707554,7.28804094927873,0,0,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"Camera",10263998,41601.3474576271,28937.8757062147,355,0.30934326480145,4.5819209039548,0,1,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"GamingConsole",787648,40915.5,39382.4,20,0.0367435485073267,5.4,0,1,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"HomeTheatre",217186.305616316,9184.64516129032,7006,31,0.270972172506206,4.74193548387097,0,0,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"Game",3928026.12703162,2709.56968733439,2066.81770005299,1904,0.212851102729505,5.32803391626921,0,0,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"AudioMP3Player",129759,47518.0952380952,6179,21,0.837405961754643,6.66666666666667,0,1,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"HomeAudio",5463195,3249.26652142338,1957.98148148148,2803,0.352220012762256,6.69244734931009,0,0,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"Speaker",102020,49990,25505,4,0.489797959591918,6,0,1,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"Camera",5993036.25002315,8636.90290178571,6640.45200892857,907,0.227000040678086,5.49888392857143,0,0,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"AudioAccessory",293636,1740.12053571429,1197.50446428571,234,0.29636782655388,9.39285714285714,0,0,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"CameraAccessory",424755,40425,32673.4615384615,13,0.183174669300556,7,0,1,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"Speaker",10309549.3214456,2329.39326511185,1202.45287958115,8594,0.406732392610395,6.83638743455497,0,0,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"AmplifierReceiver",135229,3687.30882352941,1988.66176470588,68,0.485797482990915,5.16176470588235,0,0,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"GamingAccessory",15682,50000,1045.46666666667,15,0.979090666666667,2.46666666666667,0,1,0,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
18,"AmplifierReceiver",112931,2911.46478873239,1575.38028169014,72,0.461251096870533,5.15492957746479,0,0,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"AudioAccessory",290986,1619.41732283465,1119.33464566929,264,0.287008168004116,8.82283464566929,0,0,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"AudioMP3Player",2867970,2095.42823858341,1325.09179869525,2183,0.497322831968404,7.55079217148183,0,0,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"Camera",7591124,9942.54178957719,7458.66076696165,1018,0.242083277010236,5.13470993117011,0,0,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"CameraAccessory",5002350.50150659,2000.33628509719,1059.29265658747,4779,0.460529014468071,6.5133909287257,0,0,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"CameraStorage",311171,1837.46518987342,933.556962025316,335,0.440162133912118,5.47784810126582,0,0,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"TVVideoSmall",3213760.91824999,2360.05703090988,1345.46364823683,2443,0.474317076502217,5.41445363517632,0,0,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"Game",4424690.96441975,2834.80191532258,2213.19606854839,2009,0.188649447865833,4.58820564516129,0,0,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"GamingAccessory",2799687.96197879,1229.77057089252,727.618868935942,3882,0.429556143246662,5.87322433663897,0,0,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"GamingConsole",1395398,5962.28431372549,4152.46732026144,330,0.360107471856085,5.43790849673203,0,0,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"HomeAudio",5745074,3262.4880952381,1997.25490196078,2885,0.347015674985622,6.51015406162465,0,0,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"HomeTheatre",237994,4404.76851851852,2199.71296296296,109,0.637662038990088,6.16666666666667,0,0,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"Camera",43816624,39400.8382590005,23384.5878559914,1874,0.40966291283112,4.26921010209565,0,1,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"Speaker",10769257.9437366,2194.8212667299,1107.87058699547,9733,0.432872696244421,6.17051322584045,0,0,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"GamingAccessory",43642,50000,1091.05,40,0.978179,3.375,0,1,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"CameraAccessory",470952,39154.6666666667,31396.8,15,0.199031835585289,5.6,0,1,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"AudioMP3Player",337940,47120.75,8448.5,40,0.786809873651714,6.375,0,1,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"Camera",239830,90871.25,59957.5,4,0.322209893718879,6,0,0,1,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"GamingConsole",1495835,38275.7142857143,35615.119047619,42,0.0702626783408269,4.5,0,1,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"HomeAudio",585067,39784.2222222222,16251.8611111111,36,0.588946962663874,6.08333333333333,0,1,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"CameraAccessory",73775,89900,73775,1,0.1793659621802,6,0,0,1,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"Speaker",85440,45753.3333333333,28480,3,0.36219938909098,4.33333333333333,0,1,0,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
19,"Camera",8343773,9866.74778761062,7347.9814159292,1137,0.252441565428464,4.96106194690265,0,0,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"CameraAccessory",86798,106900,43399,2,0.594022450888681,6.5,0,0,1,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"Camera",112995,134450,112995,1,0.159576050576422,4,0,0,1,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"CameraAccessory",4844224,1993.57305788681,1026.44932214332,4785,0.47837942102681,6.08758338713148,0,0,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"GamingConsole",1875148,6753.48579545455,5203.70738636364,362,0.321942910135034,5.63352272727273,0,0,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"Speaker",11715610.753383,1465.41337066853,792.001470073504,14656,0.415399707599957,5.26335316765838,0,0,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"AudioAccessory",23000,33400,23000,1,0.311377245508982,11,0,1,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"CameraAccessory",621393,39555.7894736842,32704.8947368421,19,0.169838846617429,5.63157894736842,0,1,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"AmplifierReceiver",102558,2604.84507042254,1444.47887323944,71,0.433934419797801,4.63380281690141,0,0,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"Camera",35446798,42006.5696107784,26372.4767964072,1345,0.37479616206481,4.09655688622755,0,1,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"Camera",137223,150795,137223,1,0.0900029841838257,5,1,0,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"HomeAudio",110385,38492.3333333333,18397.5,6,0.518190758955966,5.16666666666667,0,1,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"GamingConsole",7096296.92156082,41523.4728033473,29691.6150627615,239,0.282874561044478,2.79497907949791,0,1,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"HomeAudio",6631194,4073.48815914114,2077.13640669403,3205,0.408250990766635,5.2841806125671,0,0,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"AudioMP3Player",178320,48748.7804878049,4349.26829268293,41,0.889904470309141,5.48780487804878,0,1,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"HomeTheatre",146510,8119.77272727273,6659.54545454545,22,0.236748432344429,6.59090909090909,0,0,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"AudioMP3Player",2674801,1933.01269393512,1236.7367183827,2177,0.494265525887725,7.524682651622,0,0,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"TVVideoSmall",4149410.2547705,2750.0003615329,1431.47288503254,2991,0.498767698472257,4.882140274765,0,0,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"CameraStorage",344536,1984.90434782609,949.353623188406,365,0.465318749442065,5.7536231884058,0,0,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"Game",5595045.21741562,3029.99398366996,2347.14525139665,2425,0.20966359378646,4.30038676407391,0,0,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"Speaker",30300,34990,30300,1,0.134038296656187,8,0,1,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"GamingAccessory",32051,50000,1105.20689655172,29,0.977895862068966,2.58620689655172,0,1,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"GamingAccessory",3251714.70928019,1189.84813559322,699.565875706215,4683,0.450457657411222,5.24632768361582,0,0,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"AudioAccessory",342388,1888.83884297521,1316.29338842975,262,0.294998480963237,8.74793388429752,0,0,0,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
20,"AudioMP3Player",2707736,1852.97506448839,1161.20507308684,2347,0.495734625659402,7.26784178847807,0,0,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"CameraAccessory",4878046.00054277,2135.06712172924,1097.59340159272,4496,0.460343297737973,6.66302616609784,0,0,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"Game",5237930.99742637,2968.64952463267,2202.40319792567,2364,0.238596019601935,4.53025064822818,0,0,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"Camera",65125342.2574344,42548.8961038961,26387.2398538961,2468,0.382723634026051,4.08969155844156,0,1,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"CameraAccessory",807296,48634.75,40364.8,20,0.164005883027144,5.95,0,1,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"CameraAccessory",82995,89900,82995,1,0.0768075639599555,12,0,0,1,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"TVVideoSmall",3059992,2210.13648293963,1296.6832895888,2413,0.467055122607559,5.332895888014,0,0,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"GamingAccessory",30862,50000,1102.21428571429,28,0.977955714285714,3.17857142857143,0,1,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"AmplifierReceiver",124691,2997.62666666667,1662.54666666667,75,0.439238424548613,4.8,0,0,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"Camera",72895,85995,72895,1,0.152334438048724,3,0,0,1,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"GamingConsole",1650175,7237.0393442623,5390.5737704918,306,0.337229321265962,5.47540983606557,0,0,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"HomeAudio",429930,39147.8695652174,17910.4347826087,24,0.537043926433968,6.39130434782609,0,1,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"Camera",8109246,9515.09345794393,6849.74086661003,1183,0.279677231533993,4.86236193712829,0,0,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"HomeTheatre",316756,11651.8292682927,7725.75609756098,41,0.331504696127423,4.97560975609756,0,0,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"HomeAudio",6384730.80005235,3873.60564304462,2081.44160104987,3082,0.38756359953902,5.94192913385827,0,0,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"GamingConsole",4449145,41312.9861111111,30896.8402777778,144,0.249966917338469,3.32638888888889,0,1,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"GamingAccessory",2966806,1278.38112078346,789.001360174102,3771,0.400292008065364,5.92383025027203,0,0,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"Speaker",12706534.7466353,2057.66724796545,1038.28093339977,12194,0.433552365821964,5.87435641919947,0,0,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"Speaker",35150,45500,35150,1,0.227472527472527,7,0,1,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"CameraStorage",309424,2079.16835016835,984.794612794613,314,0.460502551118842,5.77441077441077,0,0,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"AudioMP3Player",302589,47423.8636363636,6877.02272727273,44,0.821086300554958,6.15909090909091,0,1,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"AudioAccessory",241729,1537.84888888889,1062.09333333333,230,0.294534320676081,9.41777777777778,0,0,0,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
21,"AmplifierReceiver",198532,4006.74324324324,2682.86486486487,74,0.444450892803495,5.08108108108108,0,0,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"GamingAccessory",2101917,1276.73236282195,769.080253826054,2741,0.405914220247171,5.83725270623367,0,0,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"AudioAccessory",238205,1705.04255319149,1210.95744680851,207,0.28677147984675,8.84574468085106,0,0,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"GamingConsole",868247,5370.23902439024,4233.23414634146,206,0.332526924744634,6.40975609756098,0,0,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"AudioMP3Player",2158862.25014784,1986.29470005824,1253.27023878858,1740,0.514357017917231,7.05299941758882,0,0,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"HomeTheatre",163285,7448.51851851852,6047.59259259259,27,0.254754589616693,6.25925925925926,0,0,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"Camera",5335887,9660.28212290503,7361.12569832402,730,0.241615678837611,4.81983240223464,0,0,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"CameraAccessory",3699482,2243.37907050269,1152.80777742649,3257,0.459223778553464,6.2105595953209,0,0,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"CameraStorage",251258,2019.74285714286,979.155102040816,265,0.455353900135192,6.03673469387755,0,0,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"Game",3177423,2832.61995898838,2162.39029391661,1473,0.208430035909673,4.67122351332878,0,0,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"AudioAccessory",44000,85052,44000,1,0.482669425763063,12,0,0,1,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"HomeAudio",3784748,3621.29398663697,2098.38307349666,1810,0.35061383431183,5.93875278396437,0,0,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"GamingConsole",1311968,41544.5945945946,35458.5945945946,37,0.144887401429047,3.56756756756757,0,1,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"Speaker",7786980.63403021,1484.9043161214,758.395545920378,10386,0.433446622777715,5.40234528971226,0,0,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"TVVideoSmall",2448930.5,2134.39428885228,1309.80340472268,1903,0.461161565564156,5.38440417353103,0,0,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"GamingAccessory",30434.5,50000,1086.92857142857,28,0.978261428571429,3.21428571428571,0,1,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"HomeAudio",217553,39577.9166666667,18129.4166666667,12,0.537877184969045,5.75,0,1,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"CameraAccessory",166399,96900,55466.3333333333,3,0.41523442746069,4.33333333333333,0,0,1,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"AudioMP3Player",196802,48146.6666666667,7224.25925925926,28,0.827685747807818,5.85185185185185,0,1,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"Speaker",35150,45500,35150,1,0.227472527472527,11,0,1,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"Camera",15440475,43190.6475247525,30575.198019802,505,0.297322794349487,4.39207920792079,0,1,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"Camera",118999,144000,118999,1,0.173618055555556,6,0,0,1,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"CameraAccessory",237110,39090,33872.8571428571,7,0.138532060618296,4.57142857142857,0,1,0,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
